raw_acc:3d:mean_x,raw_acc:3d:mean_y,raw_acc:3d:mean_z,raw_acc:3d:std_x,raw_acc:3d:std_y,raw_acc:3d:std_z,raw_acc:3d:ro_xy,raw_acc:3d:ro_xz,raw_acc:3d:ro_yz,proc_gyro:3d:mean_x,proc_gyro:3d:mean_y,proc_gyro:3d:mean_z,proc_gyro:3d:std_x,proc_gyro:3d:std_y,proc_gyro:3d:std_z,proc_gyro:3d:ro_xy,proc_gyro:3d:ro_xz,proc_gyro:3d:ro_yz,raw_magnet:3d:mean_x,raw_magnet:3d:mean_y,raw_magnet:3d:mean_z,raw_magnet:3d:std_x,raw_magnet:3d:std_y,raw_magnet:3d:std_z,raw_magnet:3d:ro_xy,raw_magnet:3d:ro_xz,raw_magnet:3d:ro_yz
0.423433,0.636234,-0.626282,0.064359,0.036859,0.055489,-0.132612,0.683233,0.325512,-0.003361,0.005629,0.000366,0.117211,0.106661,0.085985,0.413557,-0.171391,0.177395,-103.603325,-75.906472,52.897005,3.251375,2.698624,1.820214,0.31537,-0.336734,-0.846353
0.158103,0.972474,0.06536,0.305706,0.549006,0.384956,0.522462,0.251598,-0.008588,0.020437,-0.013687,0.129835,1.519125,1.519809,0.932066,-0.631489,-0.836202,0.676947,-109.164576,-53.267712,35.323692,5.059085,4.137516,12.204385,-0.0241,0.704884,-0.550891
-0.009295,-0.008278,1.008868,0.004611,0.004789,0.007032,0.058305,0.006408,-0.040805,-0.003053,-0.005788,-0.008435,0.000985,0.001083,0.001009,-0.019534,0.113726,-0.031082,-49.823194,-12.140152,6.470266,1.39254,1.440044,0.314365,0.56195,-0.299733,0.464972
-0.049637,0.987847,0.024127,0.051173,0.039117,0.071777,-0.178123,0.668252,-0.136639,-0.004879,-0.004639,-0.008123,0.181172,0.163001,0.131174,-0.450393,-0.597073,0.307937,-46.833959,6.089315,79.888858,3.033578,3.291671,2.954167,0.838814,0.220662,0.674352
0.117687,0.300667,0.817162,0.371057,0.343992,0.24419,-0.440033,0.186515,-0.057915,0.060103,-0.201403,-0.201364,0.523407,0.88988,1.017199,0.110798,-0.375648,-0.067143,-91.024987,26.862242,12.95864,12.341448,23.714773,5.919518,-0.238136,0.635131,-0.415758
-0.006476,-0.10955,1.00212,0.001114,0.001192,0.001776,0.001482,-0.019869,-0.078129,-0.003918,-0.006396,-0.010534,0.000938,0.001009,0.001045,0.150373,0.061432,0.000452,-61.952278,43.480329,-3.594532,1.63678,1.198108,0.242488,-0.94035,0.429757,-0.448226
-0.009666,0.006697,1.014012,0.00304,0.002792,0.004349,0.028899,-0.068923,-0.003801,-0.00426,-0.008071,-0.006747,0.005925,0.004641,0.008085,0.918004,0.968459,0.931881,-68.176488,-42.770611,-57.931374,1.752577,1.306793,1.575865,0.702988,0.935173,0.471645
-0.009716,0.004327,1.013571,0.005341,0.005358,0.007561,-0.010664,0.044153,-0.053371,-0.005152,-0.008606,-0.006487,0.001521,0.001124,0.00106,-0.09434,0.145891,0.034944,-65.413636,6.431667,-43.716667,1.766722,0.719659,1.158353,-0.164481,0.973952,-0.177724
0.198169,-0.115702,0.988711,0.001121,0.001183,0.001949,0.051315,-0.00686,-0.110851,-0.006623,-0.010123,-0.006594,0.00113,0.001319,0.001146,0.222333,0.096367,0.169599,-56.072803,-42.228106,-6.213258,1.480209,1.296863,0.263987,0.886954,0.576795,0.518414
0.200864,-0.114996,0.981657,0.001087,0.00112,0.001736,0.000602,-0.035345,-0.002089,-0.004114,-0.005994,-0.009082,0.001005,0.001291,0.001036,-0.056978,0.062539,-0.023752,-59.93647,-53.990388,-6.211614,0.245184,0.390206,0.171464,0.62553,0.082607,0.016394
0.218005,0.045419,0.979721,0.00451,0.004677,0.007184,0.004169,0.021324,-0.031263,-0.001845,-0.004965,-0.007004,0.00254,0.002691,0.001745,0.828233,0.766905,0.745085,-86.43201,-3.315095,-6.180152,2.700967,0.524575,0.262307,-0.14504,0.397174,0.302195
-0.031885,-0.185798,0.987488,0.001102,0.001114,0.001752,0.006699,-0.03086,-0.048129,-0.001941,-0.004922,-0.007795,0.00095,0.000983,0.001,0.041225,0.074892,0.104248,-52.05952,51.452693,8.864602,2.226359,2.449615,0.525182,-0.976568,-0.882308,0.888929
-0.542436,-0.015724,0.862754,0.005229,0.004212,0.007273,0.076337,-0.505432,-0.284013,-0.006918,-0.009717,-0.009399,0.011169,0.016315,0.0071,-0.411337,0.412953,-0.229194,-53.85665,87.491789,13.520856,1.968018,3.474661,0.560598,-0.945474,-0.899186,0.896038
0.092021,0.33958,0.939983,0.001672,0.002598,0.002419,-0.34018,0.012187,-0.320876,-0.002799,-0.005086,-0.008965,0.00269,0.001678,0.001241,0.056304,-0.405942,0.131718,-65.440891,41.778115,11.640917,2.072206,1.640807,0.688175,-0.807206,-0.58981,0.193065
-0.191286,0.016792,0.989352,0.001174,0.001166,0.003063,-0.002531,-0.221182,0.093229,-0.002829,-0.00474,-0.011077,0.001012,0.001135,0.001072,0.073577,0.061923,-0.049876,-51.65422,54.31635,-8.060152,1.404292,1.611216,0.29561,-0.787018,0.79717,-0.536298
0.149073,0.166732,0.980079,0.001965,0.004552,0.003247,0.595738,-0.450605,-0.391723,-0.002135,-0.004837,-0.008467,0.00266,0.002273,0.001341,-0.734764,-0.467553,0.377137,-66.260407,60.50863,13.11434,1.727633,1.877969,0.386162,-0.922393,-0.844553,0.857096
0.394378,0.223352,0.889009,0.091074,0.089502,0.049003,-0.417909,-0.424989,-0.027619,-0.028773,-0.017777,-0.030604,0.169236,0.18415,0.171587,-0.012686,-0.229002,-0.150465,-60.014658,84.558532,11.773823,3.106921,5.480477,1.328061,-0.092271,0.614234,-0.202799
0.804796,0.190198,0.564892,0.007438,0.008468,0.008353,-0.017746,-0.571473,-0.054525,-0.002382,-0.005512,-0.008873,0.012913,0.023492,0.009977,-0.273299,0.174599,-0.483212,-115.033536,-40.969202,30.218783,3.683574,1.673113,0.952323,0.810907,-0.94169,-0.646343
0.182166,0.958353,0.042201,0.293867,0.526189,0.369467,0.380328,0.333092,0.014741,0.059957,-0.02229,0.128781,1.445609,1.575538,0.882533,-0.504294,-0.838199,0.616677,-79.551168,-53.875584,51.591396,7.350704,4.726235,7.909356,0.929259,0.77948,0.769852
-0.054718,0.333182,0.94696,0.001276,0.00145,0.001904,0.050086,-0.084305,-0.091033,-0.002619,-0.00501,-0.009583,0.001261,0.00114,0.00107,0.043212,-0.083927,0.125994,-58.543616,53.95775,15.717345,2.159183,2.078333,0.696773,-0.961542,-0.957733,0.945937
0.006729,0.974786,0.101153,0.155106,0.15066,0.173045,0.214766,-0.160446,-0.184311,-0.01719,-0.002602,0.015239,0.58293,0.827146,0.293984,-0.142206,-0.33701,0.36628,-88.012843,44.390178,55.001193,12.755724,4.057365,15.320564,0.040983,0.770621,-0.069204
0.827944,0.467567,-0.273155,0.04548,0.071577,0.069199,-0.862158,-0.209177,0.502969,0.004775,0.012194,-0.041884,0.110541,0.080323,0.141986,0.344345,-0.132369,0.28931,-102.406119,-66.643767,47.4289,3.279577,3.536169,4.673079,0.781757,0.215945,0.197488
-0.009251,0.004579,1.01252,0.003735,0.00311,0.010898,0.263793,-0.80717,-0.030103,-0.005991,-0.007001,-0.007449,0.007323,0.008913,0.001172,0.387833,-0.255438,-0.286206,-77.030454,110.437879,-60.729773,2.407044,3.685517,1.902441,-0.910727,0.945536,-0.933944
0.767674,0.084583,0.639798,0.002833,0.004032,0.00276,-0.101148,-0.514346,-0.097924,-0.004017,-0.007361,-0.009216,0.004154,0.004856,0.006076,-0.099389,-0.07592,0.53984,-140.451365,11.392121,23.538106,3.660307,0.589986,0.676652,-0.598573,-0.947279,0.702416
-0.008254,0.005821,1.012668,0.001151,0.001305,0.001775,0.085152,0.067246,0.055879,-0.003704,-0.008024,-0.006823,0.002698,0.001967,0.005289,0.731038,0.912761,0.798989,-61.584442,56.317919,-44.612132,1.90043,1.863143,1.391319,-0.975057,0.983374,-0.971229
0.201721,-0.114898,0.980891,0.001081,0.001111,0.001747,0.002565,-0.060987,-0.029039,-0.003354,-0.005542,-0.00898,0.001124,0.001175,0.001891,0.112386,0.48699,0.255213,-60.013004,-54.173764,-5.977414,1.925377,1.750177,0.260557,0.982298,0.466518,0.535959
0.149843,0.167023,0.979507,0.001289,0.00219,0.002065,0.340743,-0.137823,-0.295986,-0.0024,-0.004687,-0.008276,0.001306,0.001305,0.001313,-0.390012,-0.084415,0.056154,-66.234982,60.516274,13.084867,2.086597,2.110463,0.471168,-0.974966,-0.900648,0.894541
-0.378545,0.012045,0.933655,0.001172,0.001324,0.001856,0.01725,-0.077407,0.005274,-0.002905,-0.005623,-0.008825,0.002439,0.002687,0.001757,0.818822,0.748447,0.730994,-54.332658,31.316051,6.899013,1.750668,1.120251,0.360852,-0.914189,-0.778626,0.748503
0.147635,-0.157749,0.986854,0.004587,0.004816,0.007473,0.003643,-0.062387,-0.021655,-0.002414,-0.005682,-0.008015,0.001062,0.00126,0.001008,0.167427,0.039866,-0.007129,-69.04776,-5.32761,-11.890513,5.416798,0.679084,0.928554,0.606409,0.956934,0.493966
0.043638,0.982703,-0.114101,0.006135,0.004093,0.00612,-0.123411,0.291019,0.278749,-0.004317,-0.005312,-0.010078,0.008079,0.012477,0.005994,0.308024,-0.077193,-0.203407,-71.309848,25.892127,4.63443,2.042373,2.132879,0.31526,0.177466,-0.035949,0.694629
-0.010203,0.006029,1.014653,0.005273,0.005201,0.007538,-0.000252,-0.009707,0.036644,-0.005872,-0.008519,-0.006741,0.001423,0.001311,0.001142,0.211911,0.291458,0.181428,-65.093648,6.665893,-44.277934,1.76202,0.340865,1.174071,-0.60806,0.967789,-0.580183
0.2941,0.056018,0.958512,0.003496,0.002502,0.002577,-0.45868,-0.225619,0.110992,-0.002709,-0.005172,-0.010243,0.00352,0.005697,0.004136,0.504879,-0.33039,-0.575103,-85.5983,9.991523,-5.669772,2.255061,0.575518,0.257387,-0.570409,0.522269,-0.186052
-0.008626,-0.006346,1.0134,0.006678,0.0083,0.002826,-0.848901,0.102478,-0.054709,-0.003688,-0.007721,-0.009879,0.001032,0.001069,0.002403,0.010432,0.102717,0.16342,-82.266152,34.975975,17.001949,2.65207,1.537698,0.585233,-0.717879,-0.924838,0.797235
0.187289,0.970195,0.096978,0.307723,0.350357,0.35352,0.539769,0.131598,0.003507,0.032578,-0.018581,0.110209,1.535847,1.216815,0.696874,-0.431534,-0.694083,0.537971,-80.165558,-1.288934,63.276701,5.450734,4.790906,9.349275,0.794661,0.681433,0.885485
-0.003494,0.004714,1.008536,0.002972,0.003218,0.004751,0.116188,-0.158645,0.071987,-0.003416,-0.005609,-0.008816,0.002048,0.001521,0.001047,-0.256446,0.124992,0.079031,-77.358811,55.813123,-55.585032,2.441807,1.763234,1.824384,-0.974389,0.987289,-0.974986
-0.005384,-0.002612,1.008582,0.0012,0.001177,0.001838,0.105972,-0.106037,-0.13374,-0.002319,-0.005238,-0.008206,0.000979,0.001275,0.001037,0.085075,0.125849,0.024091,-89.953654,40.46086,19.192339,2.431613,1.441269,0.607823,-0.627265,-0.88049,0.797072
0.083316,0.983853,0.069607,0.007139,0.003317,0.019821,-0.448393,-0.223354,-0.03602,-0.004603,-0.003941,-0.009088,0.073014,0.042342,0.011897,0.848417,0.005861,-0.042115,-89.885625,24.762375,62.112075,0.588352,1.487794,0.523156,0.515352,0.556946,0.476077
-0.007258,0.004837,1.00816,0.004717,0.004958,0.007519,0.006392,-0.005643,0.065079,-0.003653,-0.005705,-0.007335,0.001049,0.001101,0.001032,-0.080555,0.105726,0.00292,-86.03665,15.956574,-70.561447,2.267736,0.56942,1.827616,-0.590184,0.9901,-0.5974
-0.008809,0.006153,1.014255,0.001299,0.001877,0.00205,0.369626,-0.015415,0.011461,-0.005062,-0.008374,-0.007111,0.001278,0.001157,0.001294,0.023516,0.260347,0.275459,-63.993417,57.258683,-46.102709,1.70675,1.548082,1.281743,-0.931185,0.97836,-0.95159
0.199174,-0.115325,0.986367,0.001227,0.001173,0.002153,0.085855,-0.149799,-0.16248,-0.006529,-0.008176,-0.007549,0.001206,0.001562,0.001431,0.155604,0.391636,0.231168,-57.410711,-46.344746,-6.150838,1.552831,1.252124,0.24198,0.976477,0.530719,0.537976
-0.00593,0.004938,1.007651,0.005261,0.005095,0.007433,0.03186,0.025653,0.002997,-0.003163,-0.004982,-0.00849,0.001958,0.001564,0.002206,0.373078,0.639996,0.576466,-100.361456,-3.24728,-75.738007,2.621072,1.21648,1.946907,0.128738,0.988949,0.04227
-0.015689,-0.00313,1.009452,0.001134,0.001098,0.001888,-0.027827,-0.08296,0.011251,-0.003273,-0.006306,-0.009886,0.000979,0.001054,0.000996,-0.00876,0.014255,-0.061192,-49.648745,41.566008,18.204639,1.520225,1.509893,0.676833,-0.894533,-0.903067,0.908933
-0.008801,0.006142,1.015957,0.006084,0.005036,0.012941,-0.059336,-0.292794,0.073612,-0.004536,-0.009081,-0.006389,0.004334,0.005193,0.001377,0.917208,-0.141373,-0.187064,-86.144753,9.326245,-81.800708,2.729398,1.482426,2.596431,-0.13047,0.973457,-0.290762
-0.009695,0.00374,1.013668,0.005538,0.005105,0.010773,0.003866,-0.10144,-0.123041,-0.004076,-0.008327,-0.005762,0.004031,0.004767,0.005279,0.892668,0.07456,0.031004,-92.43383,-20.883489,-32.512946,2.908726,1.586962,1.085393,0.493308,0.976511,0.510926
0.019368,0.0189,1.007935,0.004625,0.005005,0.007292,-0.054009,0.057157,0.029176,-0.002925,-0.005456,-0.008359,0.00146,0.001691,0.001137,0.213458,0.229488,0.103396,-82.623494,4.633975,5.974785,2.175369,1.114142,0.317852,-0.052958,-0.607223,0.495961
0.020959,0.90761,0.406595,0.113068,0.078431,0.108069,-0.156499,0.150603,-0.427229,-0.006183,-0.055555,-0.024985,0.046591,0.151001,0.061946,0.108301,0.294452,0.629934,301.837191,592.334003,-291.335985,1.974462,1.373057,2.411717,0.311108,-0.897387,-0.091486
-0.013788,-0.019272,1.010069,0.003414,0.003619,0.004853,-0.09981,-0.275316,0.412039,-0.005178,-0.008535,-0.00623,0.002184,0.002466,0.001296,0.481935,0.13477,0.091892,-60.512769,35.188142,4.909153,1.585207,1.063213,0.280414,-0.918629,-0.60414,0.646427
0.019163,0.056486,0.993641,0.064344,0.162042,0.067367,0.823997,-0.714476,-0.88444,-0.045093,0.004518,0.004693,0.162546,0.102046,0.063136,-0.268413,-0.353255,0.106592,-88.412471,8.072471,-73.485095,5.454019,9.337526,18.814866,0.207931,-0.610057,-0.795013
0.049091,0.234745,0.973661,0.001218,0.001585,0.002068,-0.003538,-0.013969,-0.231679,-0.001648,-0.005751,-0.007234,0.002187,0.001634,0.002793,0.273336,0.561998,0.60945,-70.514449,17.420152,23.121825,1.846599,0.587909,0.647604,-0.788345,-0.967977,0.752166
-0.000401,0.664581,-0.737679,0.005444,0.008744,0.010426,-0.573655,-0.551041,0.707191,-0.005348,-0.006244,-0.008307,0.019826,0.022938,0.005149,0.186328,0.646114,0.148354,-91.113903,29.634566,78.861505,2.403005,1.198776,2.134817,-0.658887,-0.978566,0.708678
-0.012694,0.923421,0.361746,0.05054,0.063525,0.051706,-0.31672,-0.244289,0.281211,-0.002384,-0.005663,-0.007322,0.032485,0.060809,0.020539,-0.59279,0.566883,-0.417037,228.415525,485.316865,-113.70933,5.884074,13.579323,2.958316,0.800844,-0.709679,-0.955539
0.097437,0.979008,0.028062,0.181777,0.263007,0.210719,0.273337,0.248404,-0.052426,0.015201,-0.041916,0.048146,0.835898,0.77176,0.499221,-0.236313,-0.701598,0.285078,-75.452437,-88.668046,12.973629,6.011181,7.992949,8.310196,-0.344393,0.098831,-0.644641
-0.009915,0.00459,1.015955,0.004907,0.004956,0.007597,-0.069091,0.008531,-0.014903,-0.006545,-0.007921,-0.005772,0.001029,0.001103,0.001177,-0.035337,0.125852,-0.023237,-89.118099,7.469734,-66.131407,2.259595,0.514516,1.695261,-0.603562,0.993484,-0.595016
0.201769,-0.114823,0.98075,0.001111,0.001129,0.001761,-0.067712,-0.034899,0.021659,-0.003379,-0.005158,-0.008965,0.000981,0.001216,0.001028,-0.078003,0.111686,0.046047,-60.042281,-54.164487,-5.944791,1.907454,1.801276,0.25122,0.985469,0.535766,0.552431
-0.063779,0.282555,0.962638,0.013386,0.027686,0.016116,0.189997,-0.015033,-0.432244,-0.003169,-0.008343,-0.006852,0.056962,0.066689,0.03831,0.18413,0.233332,0.178947,-86.44401,49.098122,7.812563,2.259906,1.968302,0.333453,-0.679387,-0.573875,0.769383
-0.007432,-0.012875,1.008956,0.004858,0.004741,0.007304,0.025918,-0.008247,-0.006614,-0.003316,-0.005487,-0.008758,0.001529,0.001881,0.0021,0.430427,0.630649,0.331318,-75.365468,-39.374354,4.929646,2.388858,1.384513,0.296244,0.889135,-0.680812,-0.504529
-0.007653,0.006013,1.006317,0.004741,0.00466,0.007278,-0.001491,0.030237,0.068642,-0.002697,-0.004242,-0.009106,0.001032,0.001241,0.001037,-0.01624,0.01442,-0.074756,-96.820508,20.280685,-76.795508,3.100583,1.889785,2.441087,-0.175769,0.976646,-0.345039
-0.016178,-0.003629,1.010377,0.001148,0.001191,0.002057,0.120091,-0.229394,-0.12309,-0.003715,-0.006012,-0.009877,0.001046,0.001215,0.001636,0.142544,0.281074,0.099569,-50.409027,38.962756,17.897598,1.561611,1.335228,0.677191,-0.909425,-0.955409,0.898276
-0.008181,0.005103,1.012213,0.004974,0.004932,0.007066,-0.004237,0.003133,-0.049216,-0.005383,-0.007243,-0.006944,0.001045,0.001082,0.000991,-0.030956,0.030581,-0.005297,-90.186389,3.316502,-65.379923,2.879982,0.349892,2.078182,-0.24949,0.99588,-0.263023
0.189406,0.880584,0.092694,0.305676,0.538073,0.404545,-0.119095,0.305535,-0.159803,0.185241,0.06936,0.155227,1.567003,1.809328,0.981299,-0.226605,-0.448889,0.456419,-73.192157,-3.92764,53.199822,11.286267,14.96994,12.494659,-0.539115,0.007462,-0.145438
-0.083852,-0.023849,1.000316,0.001659,0.001313,0.003099,-0.179251,-0.256281,0.098831,-0.002772,-0.00593,-0.009138,0.001904,0.006867,0.001037,0.837574,0.114829,0.094759,-71.907016,20.507831,18.224541,1.854544,0.832148,0.545575,-0.772954,-0.936214,0.790273
0.218358,0.044999,0.979832,0.004438,0.004535,0.007224,-0.018752,-0.00416,0.01031,-0.001973,-0.005313,-0.007019,0.001455,0.00131,0.001031,0.328055,-0.05642,-0.059112,-86.414885,-3.135114,-6.289823,2.270468,0.5224,0.247564,0.012988,0.627543,0.143049
-0.072827,0.274196,0.964119,0.001136,0.001195,0.001944,0.031344,0.015295,-0.074999,-0.002866,-0.004931,-0.008525,0.001189,0.001255,0.00101,0.236589,0.091853,0.068095,-95.289949,49.334203,20.422861,2.533115,1.353989,0.581033,-0.967858,-0.942609,0.92518
-0.008861,0.008155,1.013367,0.002334,0.002472,0.003642,0.031667,0.039843,-0.034382,-0.004755,-0.008004,-0.006753,0.001997,0.001724,0.003023,0.66053,0.817314,0.712023,-66.241062,-38.209532,-57.10574,1.691038,1.087031,1.461516,0.885591,0.988399,0.884293
-0.014587,-0.016962,1.011092,0.003563,0.003426,0.002955,-0.112835,-0.190656,0.506438,-0.005431,-0.008771,-0.006473,0.001847,0.002154,0.001519,0.372633,0.195169,0.19902,-60.105019,35.42981,5.078175,1.906612,1.177518,0.303415,-0.925867,-0.661129,0.645231
0.00188,0.021854,1.007465,0.001113,0.001174,0.002026,-0.016125,-0.038195,0.049634,-0.003324,-0.006537,-0.008336,0.001987,0.002022,0.001905,0.716139,0.761688,0.684576,-80.11289,-37.512123,-2.477801,2.082623,0.917583,0.16751,0.906197,0.225509,0.281722
0.248936,0.306807,0.923354,0.00208,0.002286,0.003332,0.069488,-0.038561,-0.028378,-0.001935,-0.006218,-0.008,0.001105,0.00126,0.001957,-0.080622,0.281373,0.12137,-65.896481,-96.99805,-0.673519,2.045928,3.103729,0.202874,0.982634,0.042204,0.055893
0.085945,0.977809,0.014667,0.090846,0.109216,0.1677,-0.094013,0.406472,-0.227468,0.001425,0.005654,0.030994,0.461091,0.514264,0.247988,-0.325927,-0.662559,0.532341,-87.330645,-95.375651,50.689153,10.125756,3.266071,9.069373,0.24942,0.788883,-0.129621
0.143563,0.964868,0.090269,0.197957,0.271622,0.208253,0.379497,0.100399,-0.083983,0.006537,0.075531,0.095727,0.804256,1.200629,0.619341,-0.297326,-0.562746,0.550613,-93.228959,-93.186929,42.549822,20.300396,11.750495,19.424469,0.240823,-0.283502,-0.348349
0.033773,-0.186059,0.988318,0.001112,0.001095,0.001769,0.084498,-0.030248,-0.076476,-0.002384,-0.006274,-0.008433,0.000961,0.001142,0.000999,-0.072663,0.072603,0.031937,-58.962683,42.869393,4.333595,1.56724,1.209904,0.250957,-0.929575,-0.598957,0.666545
-0.008056,0.00564,1.008817,0.001413,0.001342,0.001779,0.01253,-0.005124,-0.020844,-0.003077,-0.00547,-0.008976,0.001014,0.001014,0.000978,0.062283,0.110254,-0.010053,-96.619267,-4.672111,-60.139722,3.055673,1.028888,1.985683,0.051243,0.961757,-0.151678
-0.005243,0.004571,1.008918,0.018854,0.030009,0.008511,-0.077008,-0.142419,0.082355,-0.003041,-0.005192,-0.003087,0.009012,0.006143,0.166588,0.5409,-0.185098,-0.10601,-75.60335,3.292766,-78.431497,8.689511,1.715019,19.299914,0.590399,0.982984,0.697014
0.048928,0.285004,0.960005,0.001611,0.003627,0.002461,-0.25969,-0.048232,-0.430076,-0.001682,-0.006278,-0.007421,0.002615,0.001436,0.00125,-0.041297,-0.151472,0.26699,-60.102259,40.970863,11.997563,1.564837,1.097705,0.403494,-0.938785,-0.884975,0.861902
-0.004597,0.004746,1.009108,0.004799,0.004682,0.0072,-0.019155,-0.020287,0.005282,-0.004214,-0.006062,-0.008006,0.001023,0.001114,0.001017,-0.042334,0.068613,-0.014219,-85.175025,-1.560381,-65.018224,2.238056,0.311776,1.687492,0.084559,0.99197,0.062415
-0.007147,0.004938,1.005426,0.004714,0.004514,0.00727,-0.012354,-0.051649,0.048634,-0.002592,-0.003958,-0.009872,0.002521,0.002135,0.001077,0.705747,0.242799,0.140732,-89.591772,-3.497316,-60.470962,2.344605,0.95651,1.563264,0.224549,0.989122,0.163329
-0.021117,-0.017246,1.014359,0.006769,0.006089,0.005075,0.192214,0.396286,-0.123043,-0.005918,-0.010715,-0.006751,0.004457,0.00405,0.004324,0.634202,0.799443,0.551752,-103.454943,63.088673,9.949001,2.75033,1.705981,0.340365,-0.940205,-0.766181,0.853846
0.098352,0.981535,-0.061033,0.045765,0.055876,0.064508,0.286442,0.40107,-0.029799,0.031639,0.034451,-0.013484,0.204,0.298747,0.086619,0.71055,-0.450617,0.00548,-71.89203,9.812665,28.685939,2.927261,1.579363,3.157937,-0.056698,0.556125,-0.473097
-0.004665,-0.05404,1.003429,0.111974,0.173267,0.114413,-0.513067,-0.000459,-0.221911,0.050361,0.021188,-0.028569,0.652806,0.601372,0.420163,0.405627,-0.014348,0.391944,-68.657132,34.655025,11.054772,2.840197,7.271985,6.782165,0.601649,-0.742015,-0.961171
-0.004264,0.004207,1.011448,0.007164,0.002423,0.007207,0.035425,-0.285342,-0.124116,-0.004091,-0.006341,-0.007774,0.004786,0.004397,0.009214,0.878566,-0.388026,-0.484499,-77.208731,54.931904,-54.28698,2.045462,1.879426,1.412074,-0.569869,0.971466,-0.697205
-0.260348,0.199708,0.958355,0.039543,0.028273,0.008587,0.912153,0.461918,0.370296,-0.008616,-0.001983,-0.008936,0.035012,0.041036,0.01937,-0.608706,0.597451,-0.418203,-58.95967,37.268147,34.414645,1.806813,2.189019,1.058794,0.010591,-0.626095,0.633571
0.013332,-0.061701,1.014254,0.001247,0.001215,0.001953,0.090081,-0.006187,0.030751,-0.006317,-0.009124,-0.008024,0.000986,0.000999,0.001461,0.100841,0.142285,0.053041,-84.228746,69.607605,12.697871,2.212338,1.879302,0.435199,-0.957845,-0.766037,0.796369
0.254686,0.334673,0.909576,0.001286,0.001847,0.002129,0.180911,-0.139605,-0.358713,-0.00173,-0.006124,-0.007146,0.001458,0.001609,0.001052,-0.364164,-0.085653,0.122721,-66.733046,33.527257,12.521492,2.052077,1.154112,0.5039,-0.892006,-0.847978,0.833991
-0.030908,0.000914,1.010956,0.004649,0.004666,0.007282,0.003879,0.012488,0.018211,-0.004521,-0.007626,-0.006817,0.001397,0.003134,0.001156,-0.44445,0.20605,0.086052,-60.279595,12.583009,1.697295,1.557059,0.852554,0.274319,-0.30349,-0.25179,0.565293
0.196204,-0.116666,0.990009,0.001144,0.001205,0.001885,-0.012734,-0.021558,-0.05109,-0.006169,-0.009589,-0.007959,0.001053,0.001113,0.001059,0.110971,0.120489,0.097418,-58.718528,-50.787563,-6.884391,1.580299,1.299806,0.252085,0.970372,0.654077,0.651593
-0.004685,0.004019,1.00905,0.00462,0.004572,0.007306,0.031728,-0.007434,2.7e-05,-0.003928,-0.006049,-0.007916,0.000969,0.001089,0.000999,0.000924,0.026091,-0.021067,-85.241667,-1.575606,-65.002273,2.210969,0.323268,1.646195,0.268713,0.989754,0.22521
-0.016652,-0.016383,1.005035,0.001278,0.001252,0.002014,-0.113384,0.034068,-0.004317,-0.004216,-0.006203,-0.009219,0.001651,0.001489,0.001201,0.476481,0.384019,0.318989,-60.031675,10.050457,53.943731,1.601876,0.476163,1.515339,-0.694759,-0.975065,0.784779
0.200718,-0.115077,0.981551,0.0011,0.001125,0.001791,-0.044413,0.00393,-0.062946,-0.004552,-0.0056,-0.008306,0.001017,0.001368,0.000988,-0.082976,0.014617,-0.04672,-59.481797,-52.800835,-6.160405,1.818408,1.737632,0.270912,0.976042,0.598353,0.594658
0.006152,0.042699,1.001494,0.049208,0.077633,0.041345,0.415778,-0.456921,-0.292326,-0.019853,-0.003194,-0.012115,0.184286,0.240476,0.149878,-0.098097,0.427505,0.269987,-85.988984,73.384036,-58.569822,9.343444,8.035578,10.28813,-0.794784,0.766774,-0.962349
0.75645,0.216356,0.619883,0.003003,0.008154,0.003761,-0.425084,-0.0573,-0.02685,-0.002996,-0.007418,-0.009157,0.003527,0.005366,0.006907,-0.029041,0.201274,0.540997,-99.344546,-79.748182,36.330454,2.641984,2.600221,1.054204,0.886237,-0.871391,-0.615962
0.069532,0.2781,0.964287,0.004685,0.004689,0.006996,0.002398,-0.002699,0.037699,-0.002806,-0.005424,-0.009476,0.001399,0.001393,0.001071,-0.362482,-0.025071,0.10479,-65.581445,-31.284867,2.533156,2.00811,1.037111,0.243033,0.79019,-0.426863,-0.259847
0.002445,-0.01892,1.009229,0.001228,0.001233,0.001897,0.02481,-0.02946,0.060255,-0.002239,-0.005942,-0.008547,0.001379,0.001329,0.001196,0.391976,0.389727,0.258426,-63.160961,-11.562705,40.403742,1.658627,0.680772,1.127338,0.424818,-0.962904,-0.295029
-0.006186,0.006695,1.006072,0.001184,0.001387,0.001984,0.111219,-0.022322,-0.027453,-0.001979,-0.004478,-0.009334,0.001123,0.001167,0.001433,0.246917,0.460769,0.335504,-69.087412,39.882792,-43.287868,1.85119,1.146476,1.125196,-0.913314,0.973728,-0.897149
0.201716,-0.115056,0.980353,0.001126,0.001132,0.001823,0.082323,-0.046974,-0.075271,-0.003288,-0.005206,-0.008798,0.000974,0.001069,0.001029,-0.045364,0.078149,0.090883,-60.072608,-54.177266,-5.926709,1.585973,1.472374,0.245947,0.970925,0.574089,0.617857
-0.003271,0.007352,1.008502,0.004752,0.004712,0.007291,0.010954,-0.019187,0.07109,-0.003773,-0.005482,-0.007918,0.001024,0.001114,0.001061,-0.10376,0.09045,-0.023286,-85.31626,-2.239924,-65.169008,2.195862,0.359888,1.707979,0.0631,0.988704,0.097431
